"species","date1","date2","d","t1","t2","id","svl1","svl2","dsvl","sex","pop"
"Discoglossus galganoi","07/05/2019","23/05/2019",16,126,142,"DJ09274",53,48,-5,"Male","El_Pardo"
"Discoglossus galganoi","07/05/2019","30/05/2019",23,126,149,"DJ09277",38,38,0,"Female","El_Pardo"
"Hyla molleri","08/05/2013","10/05/2013",2,127,129,"HY090215",46.5,46,-0.5,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090296",48,50,2,"Male","Laguna"
"Hyla molleri","08/05/2013","10/05/2013",2,127,129,"HY090296",50,47,-3,"Male","Laguna"
"Hyla molleri","05/03/2013","27/03/2015",752,63,815,"HY090328",54,57,3,"Female","Laguna"
"Hyla molleri","25/03/2013","25/04/2013",31,83,114,"HY090334",39,43.5,4.5,"Male","Laguna"
"Hyla molleri","25/03/2013","26/03/2013",1,83,84,"HY090335",41,43,2,"Male","Laguna"
"Hyla molleri","25/03/2013","26/04/2013",32,83,115,"HY090337",38,43,5,"Male","Laguna"
"Hyla molleri","25/03/2013","26/04/2013",32,83,115,"HY090339",40,46.5,6.5,"Male","Laguna"
"Hyla molleri","26/04/2013","30/04/2013",4,115,119,"HY090339",46.5,48.5,2,"Male","Laguna"
"Hyla molleri","25/03/2013","30/04/2013",36,83,119,"HY090341",43,48,5,"Male","Laguna"
"Hyla molleri","30/04/2013","08/05/2013",8,119,127,"HY090341",48,47,-1,"Male","Laguna"
"Hyla molleri","26/03/2013","26/04/2013",31,84,115,"HY090348",36,30,-6,"Male","Laguna"
"Hyla molleri","26/03/2013","08/05/2013",43,84,127,"HY090351",42,45.5,3.5,"Male","Laguna"
"Hyla molleri","26/03/2013","08/04/2014",378,84,462,"HY090358",42,49,7,"Male","Laguna"
"Hyla molleri","26/04/2013","08/04/2014",347,115,462,"HY090369",46.5,49,2.5,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090370",48,47,-1,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090371",44,44,0,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090373",44.5,42,-2.5,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090375",46,44,-2,"Male","Laguna"
"Hyla molleri","26/04/2013","10/05/2013",14,115,129,"HY090377",47,47,0,"Male","Laguna"
"Hyla molleri","26/04/2013","30/04/2013",4,115,119,"HY090378",47,46,-1,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090379",47,47,0,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090380",46,44,-2,"Male","Laguna"
"Hyla molleri","08/05/2013","07/04/2014",334,127,461,"HY090380",44,47,3,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090381",45,42,-3,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090382",45.5,46.5,1,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090383",48.5,48,-0.5,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090384",50,49,-1,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090387",44.5,43.5,-1,"Male","Laguna"
"Hyla molleri","26/04/2013","07/04/2014",346,115,461,"HY090388",42,46,4,"Male","Laguna"
"Hyla molleri","26/04/2013","07/04/2014",346,115,461,"HY090390",44,45,1,"Male","Laguna"
"Hyla molleri","07/04/2014","17/04/2015",375,96,471,"HY090390",45,48,3,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090393",43,42,-1,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090394",50,50.5,0.5,"Male","Laguna"
"Hyla molleri","26/04/2013","08/05/2013",12,115,127,"HY090396",49,48,-1,"Male","Laguna"
"Hyla molleri","30/04/2013","07/04/2014",342,119,461,"HY090397",52.5,57,4.5,"Female","Laguna"
"Hyla molleri","30/04/2013","08/05/2013",8,119,127,"HY090398",48,47,-1,"Male","Laguna"
"Hyla molleri","30/04/2013","08/05/2013",8,119,127,"HY090400",42,44.5,2.5,"Male","Laguna"
"Hyla molleri","30/04/2013","08/05/2013",8,119,127,"HY090402",46,45,-1,"Male","Laguna"
"Hyla molleri","30/04/2013","08/05/2013",8,119,127,"HY090403",48.5,46,-2.5,"Male","Laguna"
"Hyla molleri","08/05/2013","07/04/2014",334,127,461,"HY090416",48,50,2,"Male","Laguna"
"Hyla molleri","08/05/2013","07/04/2014",334,127,461,"HY090426",41,45,4,"Male","Laguna"
"Hyla molleri","08/05/2013","07/04/2014",334,127,461,"HY090429",47,48,1,"Male","Laguna"
"Hyla molleri","10/05/2013","07/04/2014",332,129,461,"HY090435",47,50,3,"Male","Laguna"
"Hyla molleri","07/04/2014","03/03/2015",330,96,426,"HY090439",60,62,2,"Female","Laguna"
"Hyla molleri","07/04/2014","28/02/2015",327,96,423,"HY090440",42,49,7,"Male","Laguna"
"Hyla molleri","28/02/2015","03/03/2015",3,58,61,"HY090440",49,47,-2,"Male","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090440",47,46,-1,"Male","Laguna"
"Hyla molleri","07/04/2014","11/03/2015",338,96,434,"HY090454",38,48,10,"Male","Laguna"
"Hyla molleri","11/03/2015","27/03/2015",16,69,85,"HY090454",48,49,1,"Male","Laguna"
"Hyla molleri","27/03/2015","17/04/2015",21,85,106,"HY090454",49,48,-1,"Male","Laguna"
"Hyla molleri","07/04/2014","11/03/2015",338,96,434,"HY090462",46,48,2,"Male","Laguna"
"Hyla molleri","11/03/2015","27/03/2015",16,69,85,"HY090462",48,48,0,"Male","Laguna"
"Hyla molleri","07/04/2014","11/03/2015",338,96,434,"HY090471",37,49,12,"Male","Laguna"
"Hyla molleri","07/04/2014","11/03/2015",338,96,434,"HY090474",38,46,8,"Male","Laguna"
"Hyla molleri","07/04/2014","08/04/2014",1,96,97,"HY090478",36,35,-1,"Male","Laguna"
"Hyla molleri","08/04/2014","28/02/2015",326,97,423,"HY090492",39,47,8,"Male","Laguna"
"Hyla molleri","08/04/2014","04/03/2015",330,97,427,"HY090496",43,49,6,"Male","Laguna"
"Hyla molleri","04/03/2015","11/03/2015",7,62,69,"HY090496",49,49,0,"Male","Laguna"
"Hyla molleri","08/04/2014","28/02/2015",326,97,423,"HY090504",35,48,13,"Male","Laguna"
"Hyla molleri","28/02/2015","11/03/2015",11,58,69,"HY090504",48,46,-2,"Male","Laguna"
"Hyla molleri","08/04/2014","11/03/2015",337,97,434,"HY090505",38,47,9,"Male","Laguna"
"Hyla molleri","28/02/2015","11/03/2015",11,58,69,"HY090507",48,49,1,"Male","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090509",44,45,1,"Male","Laguna"
"Hyla molleri","11/03/2015","17/04/2015",37,69,106,"HY090509",45,44,-1,"Male","Laguna"
"Hyla molleri","03/03/2015","17/04/2015",45,61,106,"HY090513",44,43,-1,"Male","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090514",48,48,0,"Male","Laguna"
"Hyla molleri","11/03/2015","28/03/2015",17,69,86,"HY090514",48,46,-2,"Male","Laguna"
"Hyla molleri","28/03/2015","08/05/2015",41,86,127,"HY090514",46,46,0,"Male","Laguna"
"Hyla molleri","03/03/2015","27/03/2015",24,61,85,"HY090517",53,52,-1,"Female","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090519",45,47,2,"Male","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090520",48,49,1,"Male","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090522",47,48,1,"Male","Laguna"
"Hyla molleri","03/03/2015","11/03/2015",8,61,69,"HY090523",45,43,-2,"Male","Laguna"
"Hyla molleri","03/03/2015","17/04/2015",45,61,106,"HY090524",41,42,1,"Male","Laguna"
"Hyla molleri","11/03/2015","27/03/2015",16,69,85,"HY090535",48,48,0,"Male","Laguna"
"Hyla molleri","27/03/2015","17/04/2015",21,85,106,"HY090535",48,48,0,"Male","Laguna"
"Hyla molleri","17/04/2015","29/03/2016",347,106,453,"HY090535",48,49,1,"Male","Laguna"
"Hyla molleri","29/03/2016","14/04/2016",16,88,104,"HY090535",49,48,-1,"Male","Laguna"
"Hyla molleri","14/04/2016","24/04/2016",10,104,114,"HY090535",48,50,2,"Male","Laguna"
"Hyla molleri","11/03/2015","17/04/2015",37,69,106,"HY090538",44,43,-1,"Male","Laguna"
"Hyla molleri","11/03/2015","17/04/2015",37,69,106,"HY090539",48,46,-2,"Male","Laguna"
"Hyla molleri","17/04/2015","06/06/2018",1146,106,1252,"HY090549",52,57,5,"Female","Laguna"
"Hyla molleri","18/03/2016","15/04/2016",28,77,105,"HY090561",59,57,-2,"Female","Laguna"
"Hyla molleri","18/03/2016","29/03/2016",11,77,88,"HY090565",44,44,0,"Male","Laguna"
"Hyla molleri","29/03/2016","24/04/2016",26,88,114,"HY090565",44,43,-1,"Male","Laguna"
"Hyla molleri","24/04/2016","25/04/2016",1,114,115,"HY090565",43,43,0,"Male","Laguna"
"Hyla molleri","29/03/2016","14/04/2016",16,88,104,"HY090573",43,44,1,"Male","Laguna"
"Hyla molleri","29/03/2016","25/04/2016",27,88,115,"HY090575",41,42,1,"Male","Laguna"
"Hyla molleri","29/03/2016","14/04/2016",16,88,104,"HY090576",42,40,-2,"Male","Laguna"
"Hyla molleri","14/04/2016","24/04/2016",10,104,114,"HY090576",40,40,0,"Male","Laguna"
"Hyla molleri","30/03/2016","14/04/2016",15,89,104,"HY090577",44,44,0,"Male","Laguna"
"Hyla molleri","14/04/2016","24/04/2016",10,104,114,"HY090577",44,45,1,"Male","Laguna"
"Hyla molleri","24/04/2016","25/04/2016",1,114,115,"HY090577",45,44,-1,"Male","Laguna"
"Hyla molleri","25/04/2016","23/02/2017",304,115,419,"HY090577",44,49,5,"Male","Laguna"
"Hyla molleri","23/02/2017","10/03/2017",15,53,68,"HY090577",49,49,0,"Male","Laguna"
"Hyla molleri","14/04/2016","24/04/2016",10,104,114,"HY090588",44,44,0,"Female","Laguna"
"Hyla molleri","15/04/2016","24/04/2016",9,105,114,"HY090590",42,43,1,"Male","Laguna"
"Hyla molleri","24/04/2016","10/03/2017",320,114,434,"HY090590",43,49,6,"Male","Laguna"
"Hyla molleri","15/04/2016","25/04/2016",10,105,115,"HY090592",43,42,-1,"Male","Laguna"
"Hyla molleri","24/04/2016","10/03/2017",320,114,434,"HY090595",39,45,6,"Male","Laguna"
"Hyla molleri","01/03/2017","10/03/2017",9,59,68,"HY090600",40,40,0,"Male","Laguna"
"Hyla molleri","10/03/2017","22/04/2018",408,68,476,"HY090616",44,46,2,"Male","Laguna"
"Hyla molleri","22/04/2018","06/06/2018",45,111,156,"HY090616",46,46,0,"Male","Laguna"
"Hyla molleri","10/03/2017","04/04/2018",390,68,458,"HY090625",40,49,9,"Male","Laguna"
"Hyla molleri","04/04/2018","20/04/2018",16,93,109,"HY090625",49,49,0,"Male","Laguna"
"Hyla molleri","10/03/2017","20/04/2018",406,68,474,"HY090626",43,47,4,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090626",47,49,2,"Male","Laguna"
"Hyla molleri","10/03/2017","19/04/2017",40,68,108,"HY090630",42,41,-1,"Female","Laguna"
"Hyla molleri","10/03/2017","04/05/2018",420,68,488,"HY090635",39,45,6,"Male","Laguna"
"Hyla molleri","04/05/2018","07/06/2018",34,123,157,"HY090635",45,46,1,"Male","Laguna"
"Hyla molleri","19/04/2017","20/04/2018",366,108,474,"HY090641",42,47,5,"Male","Laguna"
"Hyla molleri","19/04/2017","24/04/2017",5,108,113,"HY090642",36,37,1,"Male","Laguna"
"Hyla molleri","24/04/2017","04/04/2018",345,113,458,"HY090642",37,45,8,"Male","Laguna"
"Hyla molleri","04/04/2018","20/04/2018",16,93,109,"HY090642",45,45,0,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090642",45,45,0,"Male","Laguna"
"Hyla molleri","19/04/2017","24/04/2017",5,108,113,"HY090643",39,39,0,"Male","Laguna"
"Hyla molleri","24/04/2017","20/04/2018",361,113,474,"HY090643",39,47,8,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090643",47,47,0,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090643",47,47,0,"Male","Laguna"
"Hyla molleri","19/04/2017","08/05/2017",19,108,127,"HY090645",33,34,1,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090652",46,46,0,"Male","Laguna"
"Hyla molleri","22/04/2018","04/05/2018",12,111,123,"HY090652",46,46,0,"Male","Laguna"
"Hyla molleri","04/05/2018","06/06/2018",33,123,156,"HY090652",46,45,-1,"Male","Laguna"
"Hyla molleri","12/05/2017","02/04/2018",325,131,456,"HY090656",44,49,5,"Male","Gravera"
"Hyla molleri","02/04/2018","19/04/2018",17,91,108,"HY090656",49,47,-2,"Male","Gravera"
"Hyla molleri","09/03/2018","22/04/2018",44,67,111,"HY090657",41,42,1,"Male","Laguna"
"Hyla molleri","22/04/2018","11/03/2019",323,111,434,"HY090657",42,49,7,"Male","Laguna"
"Hyla molleri","02/04/2018","19/04/2018",17,91,108,"HY090660",49,49,0,"Male","Gravera"
"Hyla molleri","02/04/2018","19/04/2018",17,91,108,"HY090661",50,51,1,"Male","Gravera"
"Hyla molleri","02/04/2018","20/04/2018",18,91,109,"HY090664",42,42,0,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090664",42,43,1,"Male","Laguna"
"Hyla molleri","22/04/2018","11/03/2019",323,111,434,"HY090664",43,45,2,"Male","Laguna"
"Hyla molleri","02/04/2018","19/04/2018",17,91,108,"HY090665",49,48,-1,"Male","Gravera"
"Hyla molleri","19/04/2018","07/06/2018",49,108,157,"HY090665",48,47,-1,"Male","Gravera"
"Hyla molleri","02/04/2018","19/04/2018",17,91,108,"HY090666",49,50,1,"Male","Gravera"
"Hyla molleri","19/04/2018","07/06/2018",49,108,157,"HY090666",50,49,-1,"Male","Gravera"
"Hyla molleri","07/06/2018","02/04/2019",299,157,456,"HY090666",49,49,0,"Male","Gravera"
"Hyla molleri","02/04/2019","05/03/2020",338,91,429,"HY090666",49,52,3,"Male","Gravera"
"Hyla molleri","02/04/2018","21/04/2018",19,91,110,"HY090667",43,42,-1,"Male","Gravera"
"Hyla molleri","02/04/2018","19/04/2018",17,91,108,"HY090668",47,47,0,"Male","Gravera"
"Hyla molleri","02/04/2018","07/06/2018",66,91,157,"HY090669",40,41,1,"Male","Gravera"
"Hyla molleri","02/04/2018","21/04/2018",19,91,110,"HY090670",37,38,1,"Male","Gravera"
"Hyla molleri","21/04/2018","04/05/2018",13,110,123,"HY090670",38,37,-1,"Male","Gravera"
"Hyla molleri","03/04/2018","19/04/2018",16,92,108,"HY090672",40,40,0,"Male","Gravera"
"Hyla molleri","19/04/2018","04/05/2018",15,108,123,"HY090672",40,40,0,"Male","Gravera"
"Hyla molleri","04/04/2018","20/04/2018",16,93,109,"HY090673",44,44,0,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090673",44,44,0,"Male","Laguna"
"Hyla molleri","22/04/2018","08/03/2021",1051,111,1162,"HY090673",44,49,5,"Male","Laguna"
"Hyla molleri","08/03/2021","24/03/2021",16,66,82,"HY090673",49,49,0,"Male","Laguna"
"Hyla molleri","24/03/2021","31/03/2021",7,82,89,"HY090673",49,49,0,"Male","Laguna"
"Hyla molleri","04/04/2018","20/04/2018",16,93,109,"HY090674",42,41,-1,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090677",45,45,0,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090677",45,45,0,"Male","Laguna"
"Hyla molleri","22/04/2018","06/06/2018",45,111,156,"HY090677",45,44,-1,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090679",42,41,-1,"Male","Laguna"
"Hyla molleri","22/04/2018","29/04/2019",372,111,483,"HY090679",41,46,5,"Male","Laguna"
"Hyla molleri","29/04/2019","25/02/2021",668,118,786,"HY090679",46,49,3,"Male","Laguna"
"Hyla molleri","25/02/2021","02/03/2021",5,55,60,"HY090679",49,50,1,"Male","Laguna"
"Hyla molleri","02/03/2021","07/03/2021",5,60,65,"HY090679",50,49,-1,"Male","Laguna"
"Hyla molleri","07/03/2021","24/03/2021",17,65,82,"HY090679",49,51,2,"Male","Laguna"
"Hyla molleri","24/03/2021","31/03/2021",7,82,89,"HY090679",51,50,-1,"Male","Laguna"
"Hyla molleri","31/03/2021","28/04/2021",28,89,117,"HY090679",50,51,1,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090680",47,47,0,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090682",42,42,0,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090682",42,43,1,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090683",37,37,0,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090683",37,37,0,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090684",48,47,-1,"Male","Laguna"
"Hyla molleri","20/04/2018","06/06/2018",47,109,156,"HY090685",39,40,1,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090686",44,44,0,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090688",42,43,1,"Male","Laguna"
"Hyla molleri","20/04/2018","22/04/2018",2,109,111,"HY090690",44,44,0,"Male","Laguna"
"Hyla molleri","22/04/2018","07/06/2018",46,111,157,"HY090690",44,44,0,"Male","Laguna"
"Hyla molleri","20/04/2018","19/05/2018",29,109,138,"HY090691",39,38,-1,"Male","Laguna"
"Hyla molleri","20/04/2018","21/04/2018",1,109,110,"HY090692",41,40,-1,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090692",40,41,1,"Male","Laguna"
"Hyla molleri","22/04/2018","19/05/2018",27,111,138,"HY090692",41,40,-1,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090696",39,39,0,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090697",38,39,1,"Male","Laguna"
"Hyla molleri","22/04/2018","12/03/2019",324,111,435,"HY090697",39,45,6,"Male","Laguna"
"Hyla molleri","21/04/2018","22/04/2018",1,110,111,"HY090698",42,42,0,"Male","Laguna"
"Hyla molleri","22/04/2018","18/05/2018",26,111,137,"HY090706",46,44,-2,"Male","Laguna"
"Hyla molleri","22/04/2018","19/05/2018",27,111,138,"HY090707",40,40,0,"Male","Laguna"
"Hyla molleri","19/05/2018","06/06/2018",18,138,156,"HY090707",40,40,0,"Male","Laguna"
"Hyla molleri","22/04/2018","19/05/2018",27,111,138,"HY090709",45,46,1,"Male","Laguna"
"Hyla molleri","22/04/2018","18/05/2018",26,111,137,"HY090711",44,42,-2,"Male","Laguna"
"Hyla molleri","22/04/2018","06/06/2018",45,111,156,"HY090715",43,43,0,"Male","Laguna"
"Hyla molleri","12/03/2020","17/03/2021",370,71,441,"HY090724",45,48,3,"Male","Laguna"
"Hyla molleri","17/03/2021","31/03/2021",14,75,89,"HY090724",48,47,-1,"Male","Laguna"
"Hyla molleri","31/03/2021","12/04/2021",12,89,101,"HY090724",47,48,1,"Male","Laguna"
"Hyla molleri","12/04/2021","21/04/2021",9,101,110,"HY090724",48,47,-1,"Male","Laguna"
"Hyla molleri","21/04/2021","28/04/2021",7,110,117,"HY090724",47,47,0,"Male","Laguna"
"Hyla molleri","28/04/2021","07/04/2022",344,117,461,"HY090724",47,48,1,"Male","Laguna"
"Hyla molleri","07/04/2022","26/04/2022",19,96,115,"HY090724",48,48,0,"Male","Laguna"
"Hyla molleri","26/04/2022","03/05/2022",7,115,122,"HY090724",48,48,0,"Male","Laguna"
"Hyla molleri","15/06/2018","23/04/2019",312,165,477,"HY090729",35,45,10,"Male","Gravera"
"Hyla molleri","06/03/2019","03/03/2020",363,64,427,"HY090732",41,47,6,"Male","Laguna"
"Hyla molleri","11/03/2019","02/04/2019",22,69,91,"HY090741",39,38,-1,"Male","Laguna"
"Hyla molleri","02/04/2019","12/03/2020",345,91,436,"HY090741",38,47,9,"Male","Laguna"
"Hyla molleri","12/03/2020","05/03/2021",358,71,429,"HY090741",47,49,2,"Male","Laguna"
"Hyla molleri","05/03/2021","11/03/2021",6,63,69,"HY090741",49,50,1,"Male","Laguna"
"Hyla molleri","11/03/2021","31/03/2021",20,69,89,"HY090741",50,50,0,"Male","Laguna"
"Hyla molleri","31/03/2021","12/04/2021",12,89,101,"HY090741",50,49,-1,"Male","Laguna"
"Hyla molleri","12/04/2021","27/04/2021",15,101,116,"HY090741",49,49,0,"Male","Laguna"
"Hyla molleri","12/03/2019","01/04/2019",20,70,90,"HY090749",36,35,-1,"Male","Laguna"
"Hyla molleri","01/04/2019","29/04/2019",28,90,118,"HY090749",35,35,0,"Male","Laguna"
"Hyla molleri","01/04/2019","23/04/2019",22,90,112,"HY090759",41,41,0,"Male","Gravera"
"Hyla molleri","29/04/2019","12/03/2020",318,118,436,"HY090777",40,44,4,"Male","Laguna"
"Hyla molleri","29/04/2019","30/04/2019",1,118,119,"HY090780",40,41,1,"Male","Laguna"
"Hyla molleri","29/04/2019","05/03/2020",311,118,429,"HY090782",40,45,5,"Male","Laguna"
"Hyla molleri","05/03/2020","02/03/2021",362,64,426,"HY090782",45,48,3,"Male","Laguna"
"Hyla molleri","02/03/2021","05/03/2021",3,60,63,"HY090782",48,48,0,"Male","Laguna"
"Hyla molleri","05/03/2021","31/03/2021",26,63,89,"HY090782",48,49,1,"Male","Laguna"
"Hyla molleri","31/03/2021","12/04/2021",12,89,101,"HY090782",49,48,-1,"Male","Laguna"
"Hyla molleri","29/04/2019","11/03/2021",682,118,800,"HY090784",37,46,9,"Male","Laguna"
"Hyla molleri","11/03/2021","17/03/2021",6,69,75,"HY090784",46,45,-1,"Male","Laguna"
"Hyla molleri","17/03/2021","31/03/2021",14,75,89,"HY090784",45,46,1,"Male","Laguna"
"Hyla molleri","31/03/2021","12/04/2021",12,89,101,"HY090784",46,46,0,"Male","Laguna"
"Hyla molleri","12/04/2021","21/04/2021",9,101,110,"HY090784",46,47,1,"Male","Laguna"
"Hyla molleri","13/05/2019","28/05/2019",15,132,147,"HY090791",46,43,-3,"Male","Gravera"
"Hyla molleri","13/02/2020","25/02/2021",378,43,421,"HY090794",45,49,4,"Male","Laguna"
"Hyla molleri","25/02/2021","05/03/2021",8,55,63,"HY090794",49,50,1,"Male","Laguna"
"Hyla molleri","05/03/2021","11/03/2021",6,63,69,"HY090794",50,50,0,"Male","Laguna"
"Hyla molleri","11/03/2021","31/03/2021",20,69,89,"HY090794",50,49,-1,"Male","Laguna"
"Hyla molleri","31/03/2021","12/04/2021",12,89,101,"HY090794",49,49,0,"Male","Laguna"
"Hyla molleri","03/03/2020","11/03/2020",8,62,70,"HY090796",49,47,-2,"Male","Laguna"
"Hyla molleri","03/03/2020","05/03/2020",2,62,64,"HY090798",46,46,0,"Male","Laguna"
"Hyla molleri","05/03/2020","15/03/2021",375,64,439,"HY090799",42,48,6,"Male","Laguna"
"Hyla molleri","15/03/2021","31/03/2021",16,73,89,"HY090799",48,47,-1,"Male","Laguna"
"Hyla molleri","31/03/2021","28/04/2021",28,89,117,"HY090799",47,47,0,"Male","Laguna"
"Hyla molleri","28/04/2021","07/04/2022",344,117,461,"HY090799",47,48,1,"Male","Laguna"
"Hyla molleri","05/03/2020","12/03/2020",7,64,71,"HY090801",48,47,-1,"Male","Laguna"
"Hyla molleri","05/03/2020","11/03/2020",6,64,70,"HY090802",46,45,-1,"Male","Laguna"
"Hyla molleri","11/03/2020","12/03/2020",1,70,71,"HY090802",45,46,1,"Male","Laguna"
"Hyla molleri","05/03/2020","02/03/2021",362,64,426,"HY090803",47,50,3,"Male","Laguna"
"Hyla molleri","02/03/2021","17/03/2021",15,60,75,"HY090803",50,49,-1,"Male","Laguna"
"Hyla molleri","05/03/2020","12/03/2020",7,64,71,"HY090807",48,47,-1,"Male","Laguna"
"Hyla molleri","12/03/2020","02/03/2021",355,71,426,"HY090807",47,49,2,"Male","Laguna"
"Hyla molleri","02/03/2021","05/03/2021",3,60,63,"HY090807",49,50,1,"Male","Laguna"
"Hyla molleri","05/03/2021","17/03/2021",12,63,75,"HY090807",50,49,-1,"Male","Laguna"
"Hyla molleri","17/03/2021","12/04/2021",26,75,101,"HY090807",49,49,0,"Male","Laguna"
"Hyla molleri","12/04/2021","21/04/2021",9,101,110,"HY090807",49,49,0,"Male","Laguna"
