"Species","ID","Pop","Sex","SVL_mm","year","years_from_mark"
"Bufo spinosus","BSFVXM14","Fuente_del_Valle","Male",105.5,2020,0
"Bufo spinosus","BSFVXM14","Fuente_del_Valle","Male",107,2022,2
"Bufo spinosus","BSFVXM14","Fuente_del_Valle","Male",110,2024,4
"Bufo spinosus","BSFV125","Fuente_del_Valle","Male",104,2020,0
"Bufo spinosus","BSFV125","Fuente_del_Valle","Male",107,2022,2
"Bufo spinosus","BSFV126","Fuente_del_Valle","Male",106.5,2020,0
"Bufo spinosus","BSFV126","Fuente_del_Valle","Male",111,2021,1
"Bufo spinosus","BSFV126","Fuente_del_Valle","Male",112,2024,4
"Bufo spinosus","BSFV127","Fuente_del_Valle","Male",110,2020,0
"Bufo spinosus","BSFV127","Fuente_del_Valle","Male",114,2024,4
"Bufo spinosus","BSFV128","Fuente_del_Valle","Male",102,2020,0
"Bufo spinosus","BSFV128","Fuente_del_Valle","Male",102,2024,4
"Bufo spinosus","BSFV129","Fuente_del_Valle","Male",93,2020,0
"Bufo spinosus","BSFV129","Fuente_del_Valle","Male",93,2022,2
"Bufo spinosus","BSFV129","Fuente_del_Valle","Male",98,2024,4
"Bufo spinosus","BSFV130","Fuente_del_Valle","Male",103,2020,0
"Bufo spinosus","BSFV130","Fuente_del_Valle","Male",104.5,2022,2
"Bufo spinosus","BSFV130","Fuente_del_Valle","Male",111,2024,4
"Bufo spinosus","BSFV131","Fuente_del_Valle","Male",100,2020,0
"Bufo spinosus","BSFV131","Fuente_del_Valle","Male",97,2022,2
"Bufo spinosus","BSFV131","Fuente_del_Valle","Male",105,2024,4
"Bufo spinosus","BSFV132","Fuente_del_Valle","Male",95,2020,0
"Bufo spinosus","BSFV132","Fuente_del_Valle","Male",99,2022,2
"Bufo spinosus","BSFV133","Fuente_del_Valle","Male",99,2020,0
"Bufo spinosus","BSFV134","Fuente_del_Valle","Male",96,2020,0
"Bufo spinosus","BSFV135","Fuente_del_Valle","Male",97,2020,0
"Bufo spinosus","BSFV136","Fuente_del_Valle","Male",105,2020,0
"Bufo spinosus","BSFV137","Fuente_del_Valle","Male",105,2020,0
"Bufo spinosus","BSFV138","Fuente_del_Valle","Male",100,2020,0
"Bufo spinosus","BSFV139","Fuente_del_Valle","Male",100,2020,0
"Bufo spinosus","BSFV140","Fuente_del_Valle","Female",120,2020,0
"Bufo spinosus","BSFV141","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFV141","Fuente_del_Valle","Male",103,2024,4
"Bufo spinosus","BSFV142","Fuente_del_Valle","Male",90,2020,0
"Bufo spinosus","BSFV143","Fuente_del_Valle","Male",104,2020,0
"Bufo spinosus","BSFV143","Fuente_del_Valle","Male",110,2024,4
"Bufo spinosus","BSFV144","Fuente_del_Valle","Male",94,2020,0
"Bufo spinosus","BSFV145","Fuente_del_Valle","Female",123,2020,0
"Bufo spinosus","BSFV146","Fuente_del_Valle","Male",100,2020,0
"Bufo spinosus","BSFV146","Fuente_del_Valle","Male",103,2024,4
"Bufo spinosus","BSFV163","Fuente_del_Valle","Male",101,2020,0
"Bufo spinosus","BSFV164","Fuente_del_Valle","Male",102,2020,0
"Bufo spinosus","BSFV164","Fuente_del_Valle","Male",105,2022,2
"Bufo spinosus","BSFVXM15","Fuente_del_Valle","Male",92,2020,0
"Bufo spinosus","BSFVXM16","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFVXM16","Fuente_del_Valle","Male",97.5,2022,2
"Bufo spinosus","BSFVXM16","Fuente_del_Valle","Male",101,2023,3
"Bufo spinosus","BSFVXM16","Fuente_del_Valle","Male",105,2024,4
"Bufo spinosus","BSFV184","Fuente_del_Valle","Male",101,2020,0
"Bufo spinosus","BSFV184","Fuente_del_Valle","Male",106,2024,4
"Bufo spinosus","BSFV185","Fuente_del_Valle","Male",99,2020,0
"Bufo spinosus","BSFV185","Fuente_del_Valle","Male",102,2022,2
"Bufo spinosus","BSFV186","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFV187","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFV188","Fuente_del_Valle","Male",97,2020,0
"Bufo spinosus","BSFV188","Fuente_del_Valle","Male",98,2022,2
"Bufo spinosus","BSFV189","Fuente_del_Valle","Male",107,2020,0
"Bufo spinosus","BSFV190","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFV190","Fuente_del_Valle","Male",100,2022,2
"Bufo spinosus","BSFV190","Fuente_del_Valle","Male",100,2024,4
"Bufo spinosus","BSFV191","Fuente_del_Valle","Male",104,2020,0
"Bufo spinosus","BSFV192","Fuente_del_Valle","Male",94,2020,0
"Bufo spinosus","BSFV192","Fuente_del_Valle","Male",103,2024,4
"Bufo spinosus","BSFV193","Fuente_del_Valle","Male",102,2020,0
"Bufo spinosus","BSFV193","Fuente_del_Valle","Male",108,2024,4
"Pleurodeles waltl","PW091749","Laguna","Male",86.5,2020,0
"Pleurodeles waltl","PW091749","Laguna","Male",90,2021,1
"Triturus marmoratus","TM09226","Laguna","Female",80,2020,0
"Triturus marmoratus","TM09226","Laguna","Female",78,2021,1
"Triturus marmoratus","TM09297","Laguna","Male",70,2020,2
"Triturus marmoratus","TM09297","Laguna","Male",73,2021,3
"Triturus marmoratus","TM09391","Laguna","Male",75,2020,0
"Triturus marmoratus","TM09392","Laguna","Male",58,2020,0
"Triturus marmoratus","TM09393","Laguna","Female",78,2020,0
"Epidalea calamita","BC091305","Laguna","Female",87,2020,2
"Epidalea calamita","BC091481","Laguna","Male",76,2020,0
"Epidalea calamita","BC091327","Laguna","Male",78,2020,2
"Epidalea calamita","BC091568","Laguna","Male",75,2020,0
"Pelobates cultripes","PC090889","Laguna","Male",81,2020,2
"Pelobates cultripes","PC090894","Laguna","Male",78,2020,2
"Pelobates cultripes","PC090892","Laguna","Male",83,2020,2
"Pelobates cultripes","PC090971","Laguna","Male",78,2020,0
"Pelobates cultripes","PC090972","Laguna","Male",80,2020,0
"Pelobates cultripes","PC090973","Laguna","Male",71.5,2020,0
"Pelobates cultripes","PC090973","Laguna","Male",82,2021,1
"Pelobates cultripes","PC090974","Laguna","Female",89,2020,0
"Pelobates cultripes","PC090975","Laguna","Male",97.5,2020,0
"Pelobates cultripes","PC090976","Laguna","Male",88,2020,0
"Pelobates cultripes","PC090977","Laguna","Male",82,2020,0
"Pelobates cultripes","PC090978","Laguna","Female",83.5,2020,0
"Pelobates cultripes","PC090978","Laguna","Female",86,2021,1
"Pelobates cultripes","PC090978","Gravera","Female",91,2024,4
"Pelobates cultripes","PC090979","Laguna","Male",80,2020,0
"Pelobates cultripes","PC090979","Laguna","Male",85,2021,1
"Pelobates cultripes","PC090979","Laguna","Male",87,2022,2
"Pelobates cultripes","PC090979","Laguna","Male",88,2024,4
"Pelobates cultripes","PC090980","Laguna","Female",101,2020,0
"Pelobates cultripes","PC090981","Laguna","Male",85,2020,0
"Pelobates cultripes","PC090982","Laguna","Female",82,2020,0
"Pelobates cultripes","PC090983","Laguna","Female",86,2020,0
"Pelobates cultripes","PC090983","Laguna","Female",91,2024,4
"Pelobates cultripes","PC090984","Laguna","Male",78,2020,0
"Pelobates cultripes","PC090984","Laguna","Male",86,2021,1
"Pelobates cultripes","PC090984","Laguna","Male",88,2022,2
"Pelobates cultripes","PC090984","Laguna","Male",91,2024,4
"Pelobates cultripes","PC090985","Laguna","Female",83,2020,0
"Pelobates cultripes","PC090986","Laguna","Male",82.5,2020,0
"Pelobates cultripes","PC090987","Laguna","Male",60,2020,0
"Pelobates cultripes","PC090987","Laguna","Male",75,2021,1
"Pelobates cultripes","PC090987","Laguna","Male",81,2022,2
"Hyla molleri","HY090793","Laguna","Male",46,2020,0
"Hyla molleri","HY090794","Laguna","Male",45,2020,0
"Hyla molleri","HY090794","Laguna","Male",49,2021,1
"Discoglossus galganoi","DG040","Albala","Female",65.5,2020,0
"Discoglossus galganoi","DG041","Albala","Male",67,2020,0
"Discoglossus galganoi","DG041","Albala","Male",75,2021,1
"Discoglossus galganoi","DG042","Albala","Male",52,2020,0
"Discoglossus galganoi","DG043","Albala","Female",62,2020,0
"Discoglossus galganoi","DG030","Albala","Female",58,2020,0
"Discoglossus galganoi","DG044","Albala","Male",52.5,2020,0
"Discoglossus galganoi","DG045","Albala","Female",47,2020,0
"Bufo spinosus","BB09102","Albala","Male",90,2020,0
"Bufo spinosus","BB09103","Albala","Male",101.5,2020,0
"Bufo spinosus","BB09103","Albala","Male",106,2021,1
"Bufo spinosus","BB09103","Albala","Male",107,2022,2
"Bufo spinosus","BB09104","Albala","Male",81,2020,0
"Bufo spinosus","BB09104","Albala","Male",98,2021,1
"Bufo spinosus","BB09104","Albala","Male",104,2022,2
"Bufo spinosus","BB09105","Albala","Male",91.5,2020,0
"Bufo spinosus","BB09105","Albala","Male",100,2021,1
"Bufo spinosus","BB09106","Albala","Male",88,2020,0
"Bufo spinosus","BB09074","Albala","Male",94.5,2020,0
"Bufo spinosus","BB09074","Albala","Male",96,2021,1
"Bufo spinosus","BB09074","Albala","Male",102,2023,3
"Bufo spinosus","BB09074","Albala","Male",104,2024,4
"Bufo spinosus","BB09072","Albala","Male",103,2020,0
"Bufo spinosus","BB09046","Albala","Male",102,2020,0
"Bufo spinosus","BB09046","Albala","Male",109,2021,1
"Bufo spinosus","BB09046","Albala","Male",109,2022,2
"Bufo spinosus","BB09045","Albala","Male",104,2020,0
"Bufo spinosus","BB09045","Albala","Male",110,2021,1
"Bufo spinosus","BSFV199","Fuente_del_Valle","Male",107,2020,0
"Bufo spinosus","BSFV199","Fuente_del_Valle","Male",108,2022,2
"Bufo spinosus","BSFV199","Fuente_del_Valle","Male",110.5,2024,4
"Bufo spinosus","BSFV204","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFV204","Fuente_del_Valle","Male",99,2024,4
"Bufo spinosus","BSFV205","Fuente_del_Valle","Male",96,2020,0
"Bufo spinosus","BSFV205","Fuente_del_Valle","Male",97,2022,2
"Bufo spinosus","BSFV205","Fuente_del_Valle","Male",103,2024,4
"Bufo spinosus","BSFV216","Fuente_del_Valle","Male",100,2020,0
"Bufo spinosus","BSFV217","Fuente_del_Valle","Male",107,2020,0
"Bufo spinosus","BSFV217","Fuente_del_Valle","Male",116,2024,4
"Bufo spinosus","BSFV218","Fuente_del_Valle","Male",98,2020,0
"Bufo spinosus","BSFV232","Fuente_del_Valle","Male",90,2020,0
"Bufo spinosus","BSFV232","Fuente_del_Valle","Male",93,2023,3
"Bufo spinosus","BSFV232","Fuente_del_Valle","Male",95,2024,4
"Bufo spinosus","BSFV239","Fuente_del_Valle","Male",106,2020,0
"Bufo spinosus","BSFV239","Fuente_del_Valle","Male",110,2024,4
"Bufo spinosus","BSFV240","Fuente_del_Valle","Male",103,2020,0
"Bufo spinosus","BSFV240","Fuente_del_Valle","Male",100,2022,2
"Bufo spinosus","BSFV241","Fuente_del_Valle","Male",88,2020,0
"Bufo spinosus","BSFV241","Fuente_del_Valle","Male",93,2022,2
"Bufo spinosus","BSFV241","Fuente_del_Valle","Male",90.5,2024,4
"Bufo spinosus","BSFV242","Fuente_del_Valle","Male",99,2020,0
"Bufo spinosus","BSFV243","Fuente_del_Valle","Female",124,2020,0
"Pelobates cultripes","PC090988","Laguna","Female",96,2020,0
"Pelobates cultripes","PC090988","Laguna","Female",97,2021,1
"Pelobates cultripes","PC090989","Laguna","Male",84,2020,0
"Pelobates cultripes","PC090990","Laguna","Male",72,2020,0
"Pelobates cultripes","PC090991","Laguna","Male",74,2020,0
"Epidalea calamita","BC091642","Laguna","Male",85,2020,0
"Epidalea calamita","BC091643","Laguna","Male",79,2020,0
"Epidalea calamita","BC091644","Laguna","Male",76,2020,0
"Epidalea calamita","BC091645","Laguna","Male",84,2020,0
"Epidalea calamita","BC091646","Laguna","Male",72,2020,0
"Epidalea calamita","BC091646","Laguna","Male",86.5,2024,4
"Epidalea calamita","BC091647","Laguna","Male",79,2020,0
"Epidalea calamita","BC091648","Laguna","Male",70,2020,0
"Epidalea calamita","BC091648","Laguna","Male",74,2021,1
"Epidalea calamita","BC091648","Laguna","Male",80,2022,2
"Epidalea calamita","BC091648","Laguna","Male",85,2024,4
"Epidalea calamita","BC091500","Laguna","Male",80,2020,1
"Epidalea calamita","BC091500","Laguna","Male",83,2021,2
"Epidalea calamita","BC091500","Laguna","Male",86,2022,3
"Epidalea calamita","BC091500","Laguna","Male",88,2024,5
"Epidalea calamita","BC091594","Laguna","Male",81,2020,1
"Hyla molleri","HY090795","Laguna","Male",47,2020,0
"Pelophylax perezi","RP091039","Laguna","Male",63,2020,0
"Pelophylax perezi","RP091039","Laguna","Male",73.5,2021,1
"Pelophylax perezi","RP091040","Laguna","Female",65,2020,0
"Alytes obstetricans","AOVT013","Valtierra","Male",50,2020,2
"Alytes obstetricans","AOVT085","Valtierra","Female",48,2020,0
"Bufo spinosus","BSFVXM19","Fuente_del_Valle","Male",97,2020,0
"Bufo spinosus","BSFVXM21","Fuente_del_Valle","Male",101.5,2020,0
"Bufo spinosus","BSFV248","Fuente_del_Valle","Male",101,2020,0
"Bufo spinosus","BSFV248","Fuente_del_Valle","Male",102.5,2022,2
"Bufo spinosus","BSFV248","Fuente_del_Valle","Male",103,2024,4
"Bufo spinosus","BSFV249","Fuente_del_Valle","Male",97,2020,0
"Bufo spinosus","BSFV254","Fuente_del_Valle","Male",96,2020,0
"Bufo spinosus","BSFV254","Fuente_del_Valle","Male",94,2022,2
"Bufo spinosus","BSFVXM20","Fuente_del_Valle","Male",99,2020,0
"Bufo spinosus","BSFVXM20","Fuente_del_Valle","Male",102.5,2022,2
"Bufo spinosus","BSFV230","Fuente_del_Valle","Male",112,2020,0
"Bufo spinosus","BSFV200","Fuente_del_Valle","Male",100.5,2020,0
"Bufo spinosus","BSFV225","Fuente_del_Valle","Male",102.5,2020,0
"Bufo spinosus","BSFV225","Fuente_del_Valle","Male",102,2022,2
"Bufo spinosus","BSFV225","Fuente_del_Valle","Male",101,2024,4
"Bufo spinosus","BSFVXM18","Fuente_del_Valle","Male",104,2020,0
"Bufo spinosus","BSFVXM18","Fuente_del_Valle","Male",103.5,2022,2
"Bufo spinosus","BSFVXM18","Fuente_del_Valle","Male",106.5,2024,4
"Bufo spinosus","BSFV227","Fuente_del_Valle","Female",107,2020,0
"Bufo spinosus","BSFV257","Fuente_del_Valle","Male",102,2020,0
"Bufo spinosus","BSFV182","Fuente_del_Valle","Male",96,2020,0
"Pelobates cultripes","PC090780","Laguna","Female",86,2020,0
"Pelobates cultripes","PC090992","Laguna","Male",80,2020,0
"Pelobates cultripes","PC090993","Laguna","Male",81,2020,0
"Pelobates cultripes","PC090994","Laguna","Female",91,2020,0
"Bufo spinosus","BB09118","Bustarviejo","Male",98,2020,0
"Bufo spinosus","BB09119","Bustarviejo","Male",108,2020,0
"Bufo spinosus","BB09119","Bustarviejo","Male",114,2021,1
"Bufo spinosus","BB09120","Bustarviejo","Male",102,2020,0
"Bufo spinosus","BB09120","Bustarviejo","Male",104,2021,1
"Bufo spinosus","BB09121","Bustarviejo","Male",103,2020,0
"Bufo spinosus","BB09121","Bustarviejo","Male",107,2021,1
"Bufo spinosus","BB09121","Bustarviejo","Male",104,2022,2
"Bufo spinosus","BB09121","Bustarviejo","Male",104,2023,3
"Bufo spinosus","BB09122","Bustarviejo","Male",104,2020,0
"Bufo spinosus","BB09122","Bustarviejo","Male",105,2021,1
"Bufo spinosus","BB09122","Bustarviejo","Male",105.5,2022,2
"Bufo spinosus","BB09123","Bustarviejo","Male",96,2020,0
"Bufo spinosus","BB09123","Bustarviejo","Male",100,2021,1
"Bufo spinosus","BB09123","Bustarviejo","Male",99,2022,2
"Bufo spinosus","BB09124","Bustarviejo","Male",101.5,2020,0
"Bufo spinosus","BB09125","Bustarviejo","Male",101,2020,0
"Bufo spinosus","BB09125","Bustarviejo","Male",107,2021,1
"Bufo spinosus","BB09125","Bustarviejo","Male",103,2022,2
"Bufo spinosus","BB09125","Bustarviejo","Male",102,2023,3
"Bufo spinosus","BB09126","Bustarviejo","Male",103,2020,0
"Bufo spinosus","BB09126","Bustarviejo","Male",106,2021,1
"Bufo spinosus","BB09126","Bustarviejo","Male",102,2022,2
"Bufo spinosus","BB09127","Bustarviejo","Male",99,2020,0
"Bufo spinosus","BB09127","Bustarviejo","Male",101,2021,1
"Bufo spinosus","BB09127","Bustarviejo","Male",102,2022,2
"Bufo spinosus","BB09128","Bustarviejo","Male",105,2020,0
"Bufo spinosus","BB09128","Bustarviejo","Male",109,2021,1
"Bufo spinosus","BB09128","Bustarviejo","Male",112,2022,2
"Bufo spinosus","BB09128","Bustarviejo","Male",109,2024,4
"Bufo spinosus","BB09129","Bustarviejo","Male",99.5,2020,0
"Bufo spinosus","BB09129","Bustarviejo","Male",105,2021,1
"Bufo spinosus","BB09129","Bustarviejo","Male",103,2022,2
"Bufo spinosus","BB09130","Bustarviejo","Male",102,2020,0
"Bufo spinosus","BB09131","Bustarviejo","Male",107,2020,0
"Bufo spinosus","BB09131","Bustarviejo","Male",110,2021,1
"Bufo spinosus","BB09131","Bustarviejo","Male",111,2022,2
"Bufo spinosus","BB09131","Bustarviejo","Male",108,2023,3
"Bufo spinosus","BB09131","Bustarviejo","Male",112,2024,4
"Bufo spinosus","BB09132","Bustarviejo","Male",107.5,2020,0
"Bufo spinosus","BB09132","Bustarviejo","Male",107,2021,1
"Bufo spinosus","BB09132","Bustarviejo","Male",108,2022,2
"Bufo spinosus","BB09133","Bustarviejo","Male",98,2020,0
"Bufo spinosus","BB09134","Bustarviejo","Male",107,2020,0
"Bufo spinosus","BB09134","Bustarviejo","Male",109,2021,1
"Bufo spinosus","BB09134","Bustarviejo","Male",107,2022,2
"Bufo spinosus","BB09134","Bustarviejo","Male",106,2023,3
"Bufo spinosus","BB09134","Bustarviejo","Male",105,2024,4
"Bufo spinosus","BB09135","Bustarviejo","Male",104.5,2020,0
"Bufo spinosus","BB09135","Bustarviejo","Male",106,2021,1
"Bufo spinosus","BB09135","Bustarviejo","Male",106,2022,2
"Bufo spinosus","BB09135","Bustarviejo","Male",105,2023,3
"Bufo spinosus","BB09136","Bustarviejo","Male",110,2020,0
"Bufo spinosus","BB09136","Bustarviejo","Male",110,2021,1
"Bufo spinosus","BB09136","Bustarviejo","Male",110.5,2022,2
"Bufo spinosus","BB09136","Bustarviejo","Male",111.5,2023,3
"Bufo spinosus","BB09137","Bustarviejo","Male",106,2020,0
"Bufo spinosus","BB09138","Bustarviejo","Male",96,2020,0
"Bufo spinosus","BB09139","Bustarviejo","Male",104.5,2020,0
"Bufo spinosus","BB09139","Bustarviejo","Male",107,2021,1
"Bufo spinosus","BB09139","Bustarviejo","Male",105,2022,2
"Bufo spinosus","BB09140","Bustarviejo","Male",100,2020,0
"Bufo spinosus","BB09140","Bustarviejo","Male",101,2021,1
"Bufo spinosus","BB09140","Bustarviejo","Male",100,2022,2
"Bufo spinosus","BB09140","Bustarviejo","Male",98,2023,3
"Bufo spinosus","BB09141","Bustarviejo","Male",96,2020,0
"Bufo spinosus","BB09141","Bustarviejo","Male",100,2021,1
"Bufo spinosus","BB09141","Bustarviejo","Male",98,2022,2
"Bufo spinosus","BB09142","Bustarviejo","Male",101,2020,0
"Bufo spinosus","BB09143","Bustarviejo","Male",98,2020,0
"Bufo spinosus","BB09143","Bustarviejo","Male",102,2021,1
"Bufo spinosus","BB09144","Bustarviejo","Male",106,2020,0
"Bufo spinosus","BB09144","Bustarviejo","Male",104,2021,1
"Bufo spinosus","BB09144","Bustarviejo","Male",108.5,2022,2
"Bufo spinosus","BB09145","Bustarviejo","Male",100.5,2020,0
"Bufo spinosus","BB09145","Bustarviejo","Male",102,2021,1
"Bufo spinosus","BB09145","Bustarviejo","Male",104,2022,2
"Bufo spinosus","BB09146","Bustarviejo","Male",105,2020,0
"Bufo spinosus","BB09146","Bustarviejo","Male",107,2021,1
"Bufo spinosus","BB09146","Bustarviejo","Male",109,2022,2
"Bufo spinosus","BB09147","Bustarviejo","Male",102,2020,0
"Bufo spinosus","BB09147","Bustarviejo","Male",106,2021,1
"Bufo spinosus","BB09147","Bustarviejo","Male",104,2022,2
"Bufo spinosus","BB09147","Bustarviejo","Male",106.5,2023,3
"Bufo spinosus","BB09148","Bustarviejo","Male",100,2020,0
"Epidalea calamita","BC091329","Laguna","Male",68,2020,2
"Epidalea calamita","BC091649","Laguna","Female",86.5,2020,0
"Epidalea calamita","BC091650","Laguna","Male",50,2020,0
"Epidalea calamita","BC091650","Laguna","Male",68,2021,1
"Epidalea calamita","BC091650","Laguna","Male",75,2022,2
"Epidalea calamita","BC091650","Laguna","Male",80,2024,4
"Epidalea calamita","BC091651","Laguna","Male",44,2020,0
"Epidalea calamita","BC091651","Laguna","Male",61,2021,1
"Epidalea calamita","BC091651","Laguna","Male",71,2022,2
"Epidalea calamita","BC091651","Laguna","Male",79,2023,3
"Discoglossus galganoi","DG036","Albala","Female",49,2020,0
"Bufo spinosus","BB09110","Bustarviejo","Male",105,2020,0
"Bufo spinosus","BB09110","Bustarviejo","Male",104,2021,1
"Bufo spinosus","BB09110","Bustarviejo","Male",105,2022,2
"Bufo spinosus","BB09110","Bustarviejo","Male",106,2023,3
"Bufo spinosus","BB09110","Bustarviejo","Male",108,2024,4
"Bufo spinosus","BB09112","Bustarviejo","Male",109,2020,0
"Bufo spinosus","BB09112","Bustarviejo","Male",110,2021,1
"Bufo spinosus","BB09112","Bustarviejo","Male",107,2022,2
"Bufo spinosus","BB09112","Bustarviejo","Male",110,2023,3
"Bufo spinosus","BB09113","Bustarviejo","Male",93,2020,0
"Bufo spinosus","BB09113","Bustarviejo","Male",97,2021,1
"Bufo spinosus","BB09113","Bustarviejo","Male",97.5,2022,2
"Bufo spinosus","BB09113","Bustarviejo","Male",97,2024,4
"Bufo spinosus","BB09067","Bustarviejo","Male",110,2020,0
"Bufo spinosus","BB09169","Bustarviejo","Male",108,2020,0
"Bufo spinosus","BB09169","Bustarviejo","Male",110,2021,1
"Bufo spinosus","BB09169","Bustarviejo","Male",107,2022,2
"Bufo spinosus","BB09170","Bustarviejo","Male",96,2020,0
"Bufo spinosus","BB09170","Bustarviejo","Male",95,2021,1
