"Species","ID","Pop","Sex","SVL_mm","Date","N_capture","year","month","years_from_mark"
"Epidalea calamita","BC091726","Laguna","Male",80,2020-03-11,"Mark",2020,3,0
"Epidalea calamita","BC091727","Laguna","Female",85,2020-03-11,"Mark",2020,3,0
"Epidalea calamita","BC091728","Laguna","Female",84,2020-03-11,"Mark",2020,3,0
"Epidalea calamita","BC091729","Laguna","Male",81,2020-03-11,"Mark",2020,3,0
"Epidalea calamita","BC091124","Laguna","Male",NA,2020-03-11,"Recapture 5",2020,3,3
"Epidalea calamita","BC090172","Laguna","Male",NA,2020-03-11,"Recapture 17",2020,3,7
"Epidalea calamita","BC090508","Laguna","Male",NA,2020-03-11,"Recapture 27",2020,3,6
"Epidalea calamita","BC090375","Laguna","Male",NA,2020-03-11,"Recapture 22",2020,3,7
"Epidalea calamita","BC091028","Laguna","Male",NA,2020-03-11,"Recapture 8",2020,3,4
"Epidalea calamita","BC091669","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091646","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091635","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091632","Laguna","Male",NA,2020-03-11,"Recapture 4",2020,3,0
"Epidalea calamita","BC091665","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091644","Laguna","Male",NA,2020-03-11,"Recapture 3",2020,3,0
"Epidalea calamita","BC091653","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091658","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091639","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091633","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091655","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091645","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091661","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091690","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091677","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091675","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091678","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091693","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091676","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Epidalea calamita","BC091688","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091695","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091673","Laguna","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Epidalea calamita","BC091163","Laguna","Male",NA,2020-03-11,"Recapture 6",2020,3,2
"Epidalea calamita","BC091206","Laguna","Male",NA,2020-03-11,"Recapture 4",2020,3,2
"Epidalea calamita","BC091329","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,2
"Epidalea calamita","BC091328","Laguna","Male",NA,2020-03-11,"Recapture 3",2020,3,2
"Epidalea calamita","BC091350","Laguna","Male",NA,2020-03-11,"Recapture 3",2020,3,2
"Epidalea calamita","BC091527","Laguna","Male",NA,2020-03-11,"Recapture 4",2020,3,1
"Epidalea calamita","BC091535","Laguna","Male",NA,2020-03-11,"Recapture 3",2020,3,1
"Epidalea calamita","BC091570","Laguna","Male",NA,2020-03-11,"Recapture 2",2020,3,1
"Pelobates cultripes","PC091004","Laguna","Male",84,2020-03-11,"Mark",2020,3,0
"Pelobates cultripes","PC090937","Laguna","Male",82,2020-03-11,"Recapture 3",2020,3,1
"Pelobates cultripes","PC090821","Laguna","Female",101,2020-03-11,"Recapture 2",2020,3,4
"Pelobates cultripes","PC090970","Laguna","Male",87,2020-03-11,"Recapture 1",2020,3,0
"Pelobates cultripes","PC090800","Laguna","Male",NA,2020-03-11,"Recapture 7",2020,3,4
"Pelobates cultripes","PC090905","Laguna","Male",NA,2020-03-11,"Recapture 5",2020,3,2
"Discoglossus galganoi","DG044","Albala","Male",54,2020-03-11,"Recapture 1",2020,3,0
"Discoglossus galganoi","DG052","Albala","Female",61,2020-03-11,"Mark",2020,3,0
"Discoglossus galganoi","DG041","Albala","Male",69,2020-03-11,"Recapture 2",2020,3,0
"Discoglossus galganoi","DG040","Albala","Female",67,2020-03-11,"Recapture 1",2020,3,0
"Discoglossus galganoi","DG053","Albala","Male",62,2020-03-11,"Mark",2020,3,0
"Discoglossus galganoi","DG054","Albala","Female",48,2020-03-11,"Mark",2020,3,0
"Discoglossus galganoi","DG008","Albala","Male",62,2020-03-11,"Recapture 3",2020,3,0
"Discoglossus galganoi","DG050","Albala","Male",48,2020-03-11,"Recapture 1",2020,3,0
"Discoglossus galganoi","DG046","Albala","Female",48,2020-03-11,"Recapture 1",2020,3,0
"Discoglossus galganoi","DG055","Albala","Female",55,2020-03-11,"Mark",2020,3,0
"Discoglossus galganoi","DG029","Albala","Male",49,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09178","Bustarviejo","Male",NA,2020-03-11,"Recapture 3",2020,3,0
"Bufo spinosus","BB09378","Bustarviejo","Female",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09173","Bustarviejo","Male",NA,2020-03-11,"Recapture 4",2020,3,0
"Bufo spinosus","BB09362","Bustarviejo","Female",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09119","Bustarviejo","Male",NA,2020-03-11,"Recapture 3",2020,3,0
"Bufo spinosus","BB09364","Bustarviejo","Female",NA,2020-03-11,"Recapture 2",2020,3,0
"Bufo spinosus","BB09325","Bustarviejo","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Bufo spinosus","BB09121","Bustarviejo","Male",NA,2020-03-11,"Recapture 3",2020,3,0
"Bufo spinosus","BB09373","Bustarviejo","Female",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09035","Albala","Male",NA,2020-03-11,"Recapture 4",2020,3,0
"Bufo spinosus","BB09392","Albala","Female",NA,2020-03-11,"Mark",2020,3,0
"Bufo spinosus","BB09157","Albala","Male",NA,2020-03-11,"Recapture 2",2020,3,0
"Bufo spinosus","BB09393","Albala","Female",NA,2020-03-11,"Mark",2020,3,0
"Bufo spinosus","BB09270","Albala","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09271","Albala","Female",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09196","Albala","Male",NA,2020-03-11,"Recapture 4",2020,3,0
"Bufo spinosus","BB09275","Albala","Female",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09076","Albala","Male",NA,2020-03-11,"Recapture 3",2020,3,0
"Bufo spinosus","BB09394","Albala","Female",NA,2020-03-11,"Mark",2020,3,0
"Bufo spinosus","BB09045","Albala","Male",NA,2020-03-11,"Recapture 5",2020,3,0
"Bufo spinosus","BB09395","Albala","Female",NA,2020-03-11,"Mark",2020,3,0
"Bufo spinosus","BB09390","Albala","Male",NA,2020-03-11,"Recapture 1",2020,3,0
"Bufo spinosus","BB09391","Albala","Female",NA,2020-03-11,"Recapture 1",2020,3,0
"Hyla molleri","HY090816","Laguna","Male",46,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090817","Laguna","Male",NA,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090818","Laguna","Female",NA,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090819","Laguna","Female",49,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090820","Laguna","Female",51,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090796","Laguna","Male",47,2020-03-11,"Recapture 1",2020,3,0
"Hyla molleri","HY090802","Laguna","Male",45,2020-03-11,"Recapture 1",2020,3,0
"Hyla molleri","HY090821","Laguna","Male",47,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090822","Laguna","Female",48,2020-03-11,"Mark",2020,3,0
"Hyla molleri","HY090823","Laguna","Male",45,2020-03-11,"Mark",2020,3,0
"Triturus marmoratus","TM09397","Laguna","Male",61,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091726","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC090566","Laguna","Female",NA,2020-03-12,"Recapture 3",2020,3,5
"Epidalea calamita","BC091235","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,2
"Epidalea calamita","BC091728","Laguna","Female",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091667","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091491","Laguna","Female",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC090554","Laguna","Male",NA,2020-03-12,"Recapture 13",2020,3,5
"Epidalea calamita","BC091730","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091594","Laguna","Male",NA,2020-03-12,"Recapture 7",2020,3,1
"Epidalea calamita","BC091731","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091653","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091454","Laguna","Female",NA,2020-03-12,"Recapture 2",2020,3,2
"Epidalea calamita","BC090410","Laguna","Male",NA,2020-03-12,"Recapture 14",2020,3,7
"Epidalea calamita","BC091304","Laguna","Female",NA,2020-03-12,"Recapture 2",2020,3,2
"Epidalea calamita","BC091732","Laguna","Male",77,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091649","Laguna","Female",85,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091323","Laguna","Female",88,2020-03-12,"Recapture 1",2020,3,2
"Epidalea calamita","BC091227","Laguna","Male",NA,2020-03-12,"Recapture 6",2020,3,2
"Epidalea calamita","BC091688","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091206","Laguna","Male",NA,2020-03-12,"Recapture 5",2020,3,2
"Epidalea calamita","BC091699","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC090333","Laguna","Male",NA,2020-03-12,"Recapture 16",2020,3,7
"Epidalea calamita","BC091718","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC090166","Laguna","Male",NA,2020-03-12,"Recapture 27",2020,3,7
"Epidalea calamita","BC091633","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091028","Laguna","Male",NA,2020-03-12,"Recapture 9",2020,3,4
"Epidalea calamita","BC091635","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC090603","Laguna","Male",NA,2020-03-12,"Recapture 17",2020,3,5
"Epidalea calamita","BC091701","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091517","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,1
"Epidalea calamita","BC091043","Laguna","Male",NA,2020-03-12,"Recapture 13",2020,3,4
"Epidalea calamita","BC091645","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC090172","Laguna","Male",NA,2020-03-12,"Recapture 18",2020,3,7
"Epidalea calamita","BC091655","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091677","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091581","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,1
"Epidalea calamita","BC091729","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091644","Laguna","Male",NA,2020-03-12,"Recapture 4",2020,3,0
"Epidalea calamita","BC091673","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091669","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091527","Laguna","Male",NA,2020-03-12,"Recapture 5",2020,3,1
"Epidalea calamita","BC091676","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091646","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC090508","Laguna","Male",NA,2020-03-12,"Recapture 28",2020,3,6
"Epidalea calamita","BC091639","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091593","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,1
"Epidalea calamita","BC091629","Laguna","Male",NA,2020-03-12,"Recapture 5",2020,3,0
"Epidalea calamita","BC091733","Laguna","Male",78,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091734","Laguna","Male",72,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091735","Laguna","Male",70,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091736","Laguna","Female",80,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091737","Laguna","Female",74,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091738","Laguna","Male",70,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091739","Laguna","Male",76,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091740","Laguna","Male",78,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091741","Laguna","Male",74,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091742","Laguna","Female",84,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091743","Laguna","Male",71,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091744","Laguna","Male",71,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC091745","Laguna","Female",60,2020-03-12,"Mark",2020,3,0
"Epidalea calamita","BC090375","Laguna","Male",NA,2020-03-12,"Recapture 23",2020,3,7
"Epidalea calamita","BC091641","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091606","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,1
"Epidalea calamita","BC091632","Laguna","Male",NA,2020-03-12,"Recapture 5",2020,3,0
"Epidalea calamita","BC091692","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091204","Laguna","Male",NA,2020-03-12,"Recapture 4",2020,3,2
"Epidalea calamita","BC091553","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091264","Laguna","Male",NA,2020-03-12,"Recapture 11",2020,3,2
"Epidalea calamita","BC091124","Laguna","Male",NA,2020-03-12,"Recapture 6",2020,3,3
"Epidalea calamita","BC091698","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091515","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,1
"Epidalea calamita","BC091328","Laguna","Male",NA,2020-03-12,"Recapture 4",2020,3,2
"Epidalea calamita","BC090544","Laguna","Male",NA,2020-03-12,"Recapture 17",2020,3,5
"Epidalea calamita","BC091344","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,2
"Epidalea calamita","BC091570","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,1
"Epidalea calamita","BC091379","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,0
"Epidalea calamita","BC091329","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,2
"Epidalea calamita","BC091638","Laguna","Male",NA,2020-03-12,"Recapture 2",2020,3,0
"Epidalea calamita","BC091350","Laguna","Male",NA,2020-03-12,"Recapture 4",2020,3,2
"Epidalea calamita","BC091656","Laguna","Female",74,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091727","Laguna","Female",83,2020-03-12,"Recapture 1",2020,3,0
"Epidalea calamita","BC091746","Laguna","Juvenile",56,2020-03-12,"Mark",2020,3,0
"Pelobates cultripes","PC091005","Laguna","Male",88,2020-03-12,"Mark",2020,3,0
"Pelobates cultripes","PC090697","Laguna","Male",NA,2020-03-12,"Recapture 18",2020,3,5
"Pelobates cultripes","PC090892","Laguna","Male",NA,2020-03-12,"Recapture 3",2020,3,2
"Pelobates cultripes","PC090382","Laguna","Male",NA,2020-03-12,"Recapture 10",2020,3,7
"Pelobates cultripes","PC090998","Laguna","Male",NA,2020-03-12,"Recapture 1",2020,3,0
"Hyla molleri","HY090824","Laguna","Male",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090825","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090802","Laguna","Male",46,2020-03-12,"Recapture 2",2020,3,0
"Hyla molleri","HY090826","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090827","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090828","Laguna","Male",46,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090829","Laguna","Male",47,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090830","Laguna","Male",47,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090831","Laguna","Male",43,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090832","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090833","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090834","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090835","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090836","Laguna","Male",46,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090837","Laguna","Male",46,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090838","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090839","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090840","Laguna","Female",52,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090841","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090842","Laguna","Male",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090843","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090844","Laguna","Female",52,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090807","Laguna","Male",47,2020-03-12,"Recapture 1",2020,3,0
"Hyla molleri","HY090845","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090846","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090847","Laguna","Male",47,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090848","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090849","Laguna","Male",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090850","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090851","Laguna","Male",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090852","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090853","Laguna","Male",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090854","Laguna","Female",NA,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090855","Laguna","Male",47,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090856","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090857","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090858","Laguna","Male",46,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090859","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090860","Laguna","Male",45,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090861","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090862","Laguna","Male",44,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090863","Laguna","Male",46,2020-03-12,"Mark",2020,3,0
"Hyla molleri","HY090777","Laguna","Male",44,2020-03-12,"Recapture 1",2020,3,1
"Hyla molleri","HY090801","Laguna","Male",47,2020-03-12,"Recapture 1",2020,3,0
"Hyla molleri","HY090809","Laguna","Female",50,2020-03-12,"Recapture 1",2020,3,0
"Hyla molleri","HY090741","Laguna","Male",47,2020-03-12,"Recapture 2",2020,3,1
"Hyla molleri","HY090724","Laguna","Male",45,2020-03-12,"Recapture 1",2020,3,0
"Pelophylax perezi","RP091042","Laguna","Male",79,2020-03-12,"Mark",2020,3,0
"Pelophylax perezi","RP090901","Laguna","Male",63,2020-03-12,"Recapture 2",2020,3,1
"Pelophylax perezi","RP090948","Laguna","Male",63,2020-03-12,"Recapture 1",2020,3,1
"Pelophylax perezi","RP090949","Laguna","Male",63,2020-03-12,"Recapture 1",2020,3,1
"Alytes obstetricans","AOVT121","Valtierra","Unknown",53,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFVXM8","Fuente_del_Valle","Male",NA,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV153","Fuente_del_Valle","Female",NA,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV259","Fuente_del_Valle","Male",NA,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV260","Fuente_del_Valle","Female",NA,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFVXM19","Fuente_del_Valle","Male",99,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV241","Fuente_del_Valle","Male",89,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV133","Fuente_del_Valle","Male",99,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV95","Fuente_del_Valle","Male",105,2020-03-12,"",2020,3,0
"Bufo spinosus","BSFV49","Fuente_del_Valle","Male",92,2020-03-12,"",2020,3,0
"Discoglossus galganoi","DG056","Albala","Female",48,2020-03-13,"Mark",2020,3,0
"Discoglossus galganoi","DG057","Albala","Male",65,2020-03-13,"Mark",2020,3,0
"Discoglossus galganoi","DG058","Albala","Male",57,2020-03-13,"Mark",2020,3,0
"Bufo spinosus","BB09112","Bustarviejo","Male",NA,2020-03-13,"Recapture 6",2020,3,0
"Bufo spinosus","BB09364","Bustarviejo","Female",NA,2020-03-13,"Recapture 3",2020,3,0
"Bufo spinosus","BB09119","Bustarviejo","Male",NA,2020-03-13,"Recapture 4",2020,3,0
"Bufo spinosus","BB09396","Bustarviejo","Female",NA,2020-03-13,"Mark",2020,3,0
"Bufo spinosus","BB09197","Albala","Male",NA,2020-03-13,"Recapture 2",2020,3,0
"Bufo spinosus","BB09388","Albala","Female",NA,2020-03-13,"Recapture 1",2020,3,0
"Epidalea calamita","BC091499","Laguna","Female",94,2020-03-13,"Recapture 1",2020,3,0
"Epidalea calamita","BC090603","Laguna","Male",NA,2020-03-13,"Recapture 18",2020,3,5
"Epidalea calamita","BC090709","Laguna","Male",NA,2020-03-13,"Recapture 9",2020,3,5
"Epidalea calamita","BC091123","Laguna","Male",NA,2020-03-13,"Recapture 7",2020,3,3
"Epidalea calamita","BC090166","Laguna","Male",NA,2020-03-13,"Recapture 28",2020,3,7
"Epidalea calamita","BC091655","Laguna","Male",NA,2020-03-13,"Recapture 3",2020,3,0
"Epidalea calamita","BC091671","Laguna","Male",NA,2020-03-13,"Recapture 2",2020,3,0
"Epidalea calamita","BC091606","Laguna","Male",NA,2020-03-13,"Recapture 3",2020,3,1
"Epidalea calamita","BC091747","Laguna","Female",NA,2020-03-13,"Mark",2020,3,0
"Epidalea calamita","BC091654","Laguna","Male",NA,2020-03-13,"Recapture 1",2020,3,0
"Epidalea calamita","BC091644","Laguna","Male",NA,2020-03-13,"Recapture 5",2020,3,0
